0	Sembungan adalah sebuah desa yang terletak di kecamatan Kejajar , kabupaten Wonosobo , Jawa Tengah , Indonesia .	(Sembungan)	(terletak) di	(Tengah)	12	27	8	2	0	5	0	16	1	8	12	4	12	2	0	9	0
0	Sembungan adalah sebuah desa yang terletak di kecamatan Kejajar , kabupaten Wonosobo , Jawa Tengah , Indonesia .	(Sembungan)	(terletak) di	(Indonesia)	12	27	8	2	0	5	0	16	1	8	12	5	12	2	0	11	1
0	Sembungan adalah sebuah desa yang terletak di kecamatan Kejajar , kabupaten Wonosobo , Jawa Tengah , Indonesia .	(desa)	(terletak) di	(kecamatan) Kejajar	8	35	0	0	5	2	0	16	1	8	8	26	16	2	4	2	0
0	Sembungan adalah sebuah desa yang terletak di kecamatan Kejajar , kabupaten Wonosobo , Jawa Tengah , Indonesia .	(desa)	(terletak) di	(kabupaten) Wonosobo	8	35	0	0	5	2	0	16	1	8	8	5	8	2	3	5	0
0	Sembungan adalah sebuah desa yang terletak di kecamatan Kejajar , kabupaten Wonosobo , Jawa Tengah , Indonesia .	(desa)	(terletak) di	(Jawa) Tengah	8	35	0	0	5	2	0	16	1	8	12	5	8	2	3	8	0
0	Sembungan adalah sebuah desa yang terletak di kecamatan Kejajar , kabupaten Wonosobo , Jawa Tengah , Indonesia .	(desa)	(terletak) di	(Tengah)	8	35	0	0	5	2	0	16	1	8	12	4	12	2	0	9	0
0	Sembungan adalah sebuah desa yang terletak di kecamatan Kejajar , kabupaten Wonosobo , Jawa Tengah , Indonesia .	(desa)	(terletak) di	(Indonesia)	8	35	0	0	5	2	0	16	1	8	12	5	12	2	0	11	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	Sebuah (serangan) pengayauan	(terjadi) di	(ladang)	8	27	16	0	2	3	1	16	35	0	8	26	16	0	3	2	1
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	Sebuah (serangan) pengayauan	(terjadi) dengan	(membakar) sebuah rumah	8	27	16	0	2	3	1	16	35	0	16	1	8	0	4	5	1
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	Sebuah (serangan) pengayauan	(terjadi)	sebuah (rumah)	8	27	16	0	2	3	1	16	35	0	8	40	16	0	1	7	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	Sebuah (serangan) pengayauan	(terjadi) dengan	(memenggal) semua penghuninya	8	27	16	0	2	3	1	16	35	0	16	12	16	0	2	9	1
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	Sebuah (serangan) pengayauan	(terjadi)	semua (penghuninya)	8	27	16	0	2	3	1	16	35	0	8	40	16	0	1	11	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	Sebuah (serangan) pengayauan	(terjadi)	(mereka)	8	27	16	0	2	3	1	16	35	0	11	27	16	0	0	13	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	Sebuah (serangan) pengayauan	(terjadi) dengan	ketika mereka (melarikan) diri	8	27	16	0	2	3	1	16	35	0	16	2	16	0	3	14	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	Sebuah (serangan) pengayauan	(terjadi)	(diri)	8	27	16	0	2	3	1	16	35	0	8	40	16	0	0	15	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	Sebuah (serangan) pengayauan	(membakar)	sebuah (rumah)	8	27	16	0	2	8	0	16	1	8	8	40	16	0	1	2	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	Sebuah (serangan) pengayauan	(membakar) dengan	(memenggal) semua penghuninya	8	27	16	0	2	8	0	16	1	8	16	12	16	0	2	4	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	Sebuah (serangan) pengayauan	(membakar)	semua (penghuninya)	8	27	16	0	2	8	0	16	1	8	8	40	16	0	1	6	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	Sebuah (serangan) pengayauan	(membakar)	(mereka)	8	27	16	0	2	8	0	16	1	8	11	27	16	0	0	8	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	Sebuah (serangan) pengayauan	(membakar) dengan	ketika mereka (melarikan) diri	8	27	16	0	2	8	0	16	1	8	16	2	16	0	3	9	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	Sebuah (serangan) pengayauan	(membakar)	(diri)	8	27	16	0	2	8	0	16	1	8	8	40	16	0	0	10	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	Sebuah (serangan) pengayauan	(memenggal)	semua (penghuninya)	8	27	16	0	2	12	0	16	12	16	8	40	16	0	1	2	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	Sebuah (serangan) pengayauan	(memenggal)	(mereka)	8	27	16	0	2	12	0	16	12	16	11	27	16	0	0	4	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	Sebuah (serangan) pengayauan	(memenggal) dengan	ketika mereka (melarikan) diri	8	27	16	0	2	12	0	16	12	16	16	2	16	0	3	5	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	Sebuah (serangan) pengayauan	(memenggal)	(diri)	8	27	16	0	2	12	0	16	12	16	8	40	16	0	0	6	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	Sebuah (serangan) pengayauan	(melarikan)	(diri)	8	27	16	0	2	17	0	16	2	16	8	40	16	0	0	1	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	(terjadi)	(membakar)	sebuah (rumah)	16	35	0	0	4	5	0	16	1	8	8	40	16	0	1	2	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	(terjadi)	(membakar)	semua (penghuninya)	16	35	0	0	4	5	0	16	1	8	8	40	16	0	1	6	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	(terjadi)	(membakar)	(mereka)	16	35	0	0	4	5	0	16	1	8	11	27	16	0	0	8	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	(terjadi)	(membakar)	(diri)	16	35	0	0	4	5	0	16	1	8	8	40	16	0	0	10	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	(terjadi)	(memenggal)	semua (penghuninya)	16	35	0	0	4	9	0	16	12	16	8	40	16	0	1	2	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	(terjadi)	(memenggal)	(mereka)	16	35	0	0	4	9	0	16	12	16	11	27	16	0	0	4	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	(terjadi)	(memenggal)	(diri)	16	35	0	0	4	9	0	16	12	16	8	40	16	0	0	6	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	(terjadi)	(melarikan)	(diri)	16	35	0	0	4	14	0	16	2	16	8	40	16	0	0	1	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	(ladang)	(membakar)	sebuah (rumah)	8	26	16	0	3	3	0	16	1	8	8	40	16	0	1	2	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	(ladang)	(membakar) dengan	(memenggal) semua penghuninya	8	26	16	0	3	3	0	16	1	8	16	12	16	0	2	4	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	(ladang)	(membakar)	semua (penghuninya)	8	26	16	0	3	3	0	16	1	8	8	40	16	0	1	6	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	(ladang)	(membakar)	(mereka)	8	26	16	0	3	3	0	16	1	8	11	27	16	0	0	8	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	(ladang)	(membakar) dengan	ketika mereka (melarikan) diri	8	26	16	0	3	3	0	16	1	8	16	2	16	0	3	9	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	(ladang)	(membakar)	(diri)	8	26	16	0	3	3	0	16	1	8	8	40	16	0	0	10	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	(ladang)	(memenggal)	semua (penghuninya)	8	26	16	0	3	7	0	16	12	16	8	40	16	0	1	2	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	(ladang)	(memenggal)	(mereka)	8	26	16	0	3	7	0	16	12	16	11	27	16	0	0	4	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	(ladang)	(memenggal) dengan	ketika mereka (melarikan) diri	8	26	16	0	3	7	0	16	12	16	16	2	16	0	3	5	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	(ladang)	(memenggal)	(diri)	8	26	16	0	3	7	0	16	12	16	8	40	16	0	0	6	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	(ladang)	(melarikan)	(diri)	8	26	16	0	3	12	0	16	2	16	8	40	16	0	0	1	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	(membakar) sebuah rumah	(memenggal)	semua (penghuninya)	16	1	8	0	4	4	0	16	12	16	8	40	16	0	1	2	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	(membakar) sebuah rumah	(memenggal)	(mereka)	16	1	8	0	4	4	0	16	12	16	11	27	16	0	0	4	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	(membakar) sebuah rumah	(memenggal)	(diri)	16	1	8	0	4	4	0	16	12	16	8	40	16	0	0	6	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	(membakar) sebuah rumah	(melarikan)	(diri)	16	1	8	0	4	9	0	16	2	16	8	40	16	0	0	1	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	sebuah (rumah)	(memenggal)	semua (penghuninya)	8	40	16	0	1	2	0	16	12	16	8	40	16	0	1	2	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	sebuah (rumah)	(memenggal)	(mereka)	8	40	16	0	1	2	0	16	12	16	11	27	16	0	0	4	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	sebuah (rumah)	(memenggal) dengan	ketika mereka (melarikan) diri	8	40	16	0	1	2	0	16	12	16	16	2	16	0	3	5	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	sebuah (rumah)	(memenggal)	(diri)	8	40	16	0	1	2	0	16	12	16	8	40	16	0	0	6	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	sebuah (rumah)	(melarikan)	(diri)	8	40	16	0	1	7	0	16	2	16	8	40	16	0	0	1	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	(memenggal) semua penghuninya	(melarikan)	(diri)	16	12	16	0	2	5	0	16	2	16	8	40	16	0	0	1	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	semua (penghuninya)	(melarikan)	(diri)	8	40	16	0	1	3	0	16	2	16	8	40	16	0	0	1	0
1	Sebuah serangan pengayauan biasanya terjadi di ladang atau dengan membakar sebuah rumah dan memenggal semua penghuninya ketika mereka melarikan diri .	(mereka)	(melarikan)	(diri)	11	27	16	0	0	1	1	16	2	16	8	40	16	0	0	1	1
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(Perkembangan) ini	(diikuti) oleh	(helm) Brodie	8	38	16	0	1	2	1	16	35	0	8	26	16	6	4	2	1
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(Perkembangan) ini	(diikuti)	yang (dipakai) tentara Imperium Britania	8	38	16	0	1	2	1	16	35	0	16	1	8	0	4	5	0
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(Perkembangan) ini	(diikuti)	(tentara) Imperium Britania	8	38	16	0	1	2	1	16	35	0	8	26	16	0	1	6	0
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(Perkembangan) ini	(diikuti)	(AS)	8	38	16	0	1	2	1	16	35	0	12	12	12	2	0	10	0
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(Perkembangan) ini	(diikuti) pada	(tahun) 1916	8	38	16	0	1	2	1	16	35	0	8	26	12	4	2	14	0
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(Perkembangan) ini	(diikuti) oleh	(Stahlhelm) Jerman	8	38	16	0	1	2	1	16	35	0	12	26	16	6	4	17	0
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(Perkembangan) ini	(diikuti) dengan	(perbaikan) desain	8	38	16	0	1	2	1	16	35	0	8	26	12	0	2	20	0
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(Perkembangan) ini	(diikuti)	yang masih (dipakai)	8	38	16	0	1	2	1	16	35	0	16	1	8	0	3	24	0
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(Perkembangan) ini	(diikuti) sampai	(sekarang)	8	38	16	0	1	2	1	16	35	0	8	26	16	0	1	26	0
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(Perkembangan) ini	(dipakai)	(tentara) Imperium Britania	8	38	16	0	1	7	0	16	1	8	8	26	16	0	1	1	0
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(Perkembangan) ini	(dipakai)	(AS)	8	38	16	0	1	7	0	16	1	8	12	12	12	2	0	5	0
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(Perkembangan) ini	(dipakai) pada	(tahun) 1916	8	38	16	0	1	7	0	16	1	8	8	26	12	4	2	9	0
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(Perkembangan) ini	(dipakai) oleh	(Stahlhelm) Jerman	8	38	16	0	1	7	0	16	1	8	12	26	16	6	4	12	0
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(Perkembangan) ini	(dipakai) dengan	(perbaikan) desain	8	38	16	0	1	7	0	16	1	8	8	26	12	0	2	15	0
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(Perkembangan) ini	(dipakai)	yang masih (dipakai)	8	38	16	0	1	7	0	16	1	8	16	1	8	0	3	19	0
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(Perkembangan) ini	(dipakai) sampai	(sekarang)	8	38	16	0	1	7	0	16	1	8	8	26	16	0	1	21	0
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(Perkembangan) ini	(dipakai) sampai	(sekarang)	8	38	16	0	1	26	0	16	1	8	8	26	16	0	1	2	0
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(diikuti)	(dipakai)	(tentara) Imperium Britania	16	35	0	0	3	5	0	16	1	8	8	26	16	0	1	1	0
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(diikuti)	(dipakai)	(AS)	16	35	0	0	3	5	0	16	1	8	12	12	12	2	0	5	0
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(diikuti)	(dipakai) pada	(tahun) 1916	16	35	0	0	3	5	0	16	1	8	8	26	12	4	2	9	0
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(diikuti)	(dipakai) oleh	(Stahlhelm) Jerman	16	35	0	0	3	5	0	16	1	8	12	26	16	6	4	12	0
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(diikuti)	(dipakai) dengan	(perbaikan) desain	16	35	0	0	3	5	0	16	1	8	8	26	12	0	2	15	0
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(diikuti)	(dipakai) sampai	(sekarang)	16	35	0	0	3	5	0	16	1	8	8	26	16	0	1	21	0
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(diikuti)	(dipakai) sampai	(sekarang)	16	35	0	0	3	24	0	16	1	8	8	26	16	0	1	2	0
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(helm) Brodie	(dipakai)	(tentara) Imperium Britania	8	26	16	6	4	3	0	16	1	8	8	26	16	0	1	1	1
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(helm) Brodie	(dipakai)	(AS)	8	26	16	6	4	3	0	16	1	8	12	12	12	2	0	5	1
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(helm) Brodie	(dipakai) pada	(tahun) 1916	8	26	16	6	4	3	0	16	1	8	8	26	12	4	2	9	1
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(helm) Brodie	(dipakai) oleh	(Stahlhelm) Jerman	8	26	16	6	4	3	0	16	1	8	12	26	16	6	4	12	1
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(helm) Brodie	(dipakai) dengan	(perbaikan) desain	8	26	16	6	4	3	0	16	1	8	8	26	12	0	2	15	1
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(helm) Brodie	(dipakai)	yang masih (dipakai)	8	26	16	6	4	3	0	16	1	8	16	1	8	0	3	19	0
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(helm) Brodie	(dipakai) sampai	(sekarang)	8	26	16	6	4	3	0	16	1	8	8	26	16	0	1	21	0
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(helm) Brodie	(dipakai) sampai	(sekarang)	8	26	16	6	4	22	0	16	1	8	8	26	16	0	1	2	0
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	yang (dipakai) tentara Imperium Britania	(dipakai) sampai	(sekarang)	16	1	8	0	4	19	0	16	1	8	8	26	16	0	1	2	0
2	Perkembangan ini diikuti oleh helm Brodie yang dipakai tentara Imperium Britania dan AS , dan pada tahun 1916 oleh Stahlhelm Jerman dengan perbaikan desain yang masih dipakai sampai sekarang .	(tentara) Imperium Britania	(dipakai) sampai	(sekarang)	8	26	16	0	1	18	0	16	1	8	8	26	16	0	1	2	0
