8,27,16,0,2,3,1,8,0,0,16,35,0,0,4,2,0,8,40,16,0,1,11,0,14,0,0,0
8,27,16,0,2,3,1,8,0,0,16,35,0,0,4,2,0,11,27,16,0,0,13,0,16,0,0,0
8,27,16,0,2,3,1,8,0,0,16,35,0,0,4,2,0,16,2,16,0,3,14,0,8,0,1,0
8,27,16,0,2,3,1,8,0,0,16,35,0,0,4,2,0,8,40,16,0,0,15,0,0,0,0,0
8,27,16,0,2,8,0,8,0,0,16,1,8,0,4,6,0,8,40,16,0,1,2,1,18,0,0,0
8,27,16,0,2,8,0,8,0,0,16,1,8,0,4,6,0,16,12,16,0,2,4,1,6,0,1,0
8,27,16,0,2,8,0,8,0,0,16,1,8,0,4,6,0,8,40,16,0,1,6,0,14,0,0,0
8,27,16,0,2,8,0,8,0,0,16,1,8,0,4,6,0,11,27,16,0,0,8,0,16,0,0,0
8,27,16,0,2,8,0,8,0,0,16,1,8,0,4,6,0,16,2,16,0,3,9,0,8,0,1,0
8,27,16,0,2,8,0,8,0,0,16,1,8,0,4,6,0,8,40,16,0,0,10,0,0,0,0,0
8,27,16,0,2,12,0,8,0,0,16,12,16,0,2,6,0,8,40,16,0,1,2,1,14,0,0,0
8,27,16,0,2,12,0,8,0,0,16,12,16,0,2,6,0,11,27,16,0,0,4,0,16,0,0,0
8,27,16,0,2,12,0,8,0,0,16,12,16,0,2,6,0,16,2,16,0,3,5,1,8,0,1,0
8,27,16,0,2,12,0,8,0,0,16,12,16,0,2,6,0,8,40,16,0,0,6,0,0,0,0,0
8,27,16,0,2,17,0,8,0,0,16,2,16,0,3,8,0,8,40,16,0,0,1,1,0,0,0,0
16,35,0,0,4,5,0,2,0,0,16,1,8,0,4,6,0,8,40,16,0,1,2,1,18,0,0,0
16,35,0,0,4,5,0,2,0,0,16,1,8,0,4,6,0,8,40,16,0,1,6,0,14,0,0,0
16,35,0,0,4,5,0,2,0,0,16,1,8,0,4,6,0,11,27,16,0,0,8,0,16,0,0,0
16,35,0,0,4,5,0,2,0,0,16,1,8,0,4,6,0,8,40,16,0,0,10,0,0,0,0,0
16,35,0,0,4,9,0,2,0,0,16,12,16,0,2,6,0,8,40,16,0,1,2,1,14,0,0,0
16,35,0,0,4,9,0,2,0,0,16,12,16,0,2,6,0,11,27,16,0,0,4,0,16,0,0,0
16,35,0,0,4,9,0,2,0,0,16,12,16,0,2,6,0,8,40,16,0,0,6,0,0,0,0,0
16,35,0,0,4,14,0,2,0,0,16,2,16,0,3,8,0,8,40,16,0,0,1,1,0,0,0,0
8,26,16,0,3,3,0,18,0,1,16,1,8,0,4,6,0,8,40,16,0,1,2,1,18,0,0,0
8,26,16,0,3,3,0,18,0,1,16,1,8,0,4,6,0,16,12,16,0,2,4,1,6,0,1,0
8,26,16,0,3,3,0,18,0,1,16,1,8,0,4,6,0,8,40,16,0,1,6,0,14,0,0,0
8,26,16,0,3,3,0,18,0,1,16,1,8,0,4,6,0,11,27,16,0,0,8,0,16,0,0,0
8,26,16,0,3,3,0,18,0,1,16,1,8,0,4,6,0,16,2,16,0,3,9,0,8,0,1,0
8,26,16,0,3,3,0,18,0,1,16,1,8,0,4,6,0,8,40,16,0,0,10,0,0,0,0,0
8,26,16,0,3,7,0,18,0,1,16,12,16,0,2,6,0,8,40,16,0,1,2,1,14,0,0,0
8,26,16,0,3,7,0,18,0,1,16,12,16,0,2,6,0,11,27,16,0,0,4,0,16,0,0,0
8,26,16,0,3,7,0,18,0,1,16,12,16,0,2,6,0,16,2,16,0,3,5,1,8,0,1,0
8,26,16,0,3,7,0,18,0,1,16,12,16,0,2,6,0,8,40,16,0,0,6,0,0,0,0,0
8,26,16,0,3,12,0,18,0,1,16,2,16,0,3,8,0,8,40,16,0,0,1,1,0,0,0,0
16,1,8,0,4,4,0,6,0,1,16,12,16,0,2,6,0,8,40,16,0,1,2,1,14,0,0,0
16,1,8,0,4,4,0,6,0,1,16,12,16,0,2,6,0,11,27,16,0,0,4,0,16,0,0,0
16,1,8,0,4,4,0,6,0,1,16,12,16,0,2,6,0,8,40,16,0,0,6,0,0,0,0,0
16,1,8,0,4,9,0,6,0,1,16,2,16,0,3,8,0,8,40,16,0,0,1,1,0,0,0,0
8,40,16,0,1,2,0,18,0,0,16,12,16,0,2,6,0,8,40,16,0,1,2,1,14,0,0,0
8,40,16,0,1,2,0,18,0,0,16,12,16,0,2,6,0,11,27,16,0,0,4,0,16,0,0,0
8,40,16,0,1,2,0,18,0,0,16,12,16,0,2,6,0,16,2,16,0,3,5,1,8,0,1,0
8,40,16,0,1,2,0,18,0,0,16,12,16,0,2,6,0,8,40,16,0,0,6,0,0,0,0,0
8,40,16,0,1,7,0,18,0,0,16,2,16,0,3,8,0,8,40,16,0,0,1,1,0,0,0,0
16,12,16,0,2,5,0,6,0,1,16,2,16,0,3,8,0,8,40,16,0,0,1,1,0,0,0,0
8,40,16,0,1,3,0,14,0,0,16,2,16,0,3,8,0,8,40,16,0,0,1,1,0,0,0,0
11,27,16,0,0,1,1,16,0,0,16,2,16,0,3,8,0,8,40,16,0,0,1,1,0,0,0,1
8,38,16,0,1,2,1,6,0,0,16,35,0,0,3,2,0,8,26,16,6,4,2,1,12,0,1,1
8,38,16,0,1,2,1,6,0,0,16,35,0,0,3,2,0,16,1,8,0,4,5,0,8,0,0,0
8,38,16,0,1,2,1,6,0,0,16,35,0,0,3,2,0,8,26,16,0,1,6,0,12,0,0,0
8,38,16,0,1,2,1,6,0,0,16,35,0,0,3,2,0,12,12,12,2,0,10,0,13,0,0,0
8,38,16,0,1,2,1,6,0,0,16,35,0,0,3,2,0,8,26,12,4,2,14,0,9,0,1,0
8,38,16,0,1,2,1,6,0,0,16,35,0,0,3,2,0,12,26,16,6,4,17,0,12,0,1,0
8,38,16,0,1,2,1,6,0,0,16,35,0,0,3,2,0,8,26,12,0,2,20,0,8,0,1,0
8,38,16,0,1,2,1,6,0,0,16,35,0,0,3,2,0,16,1,8,0,3,24,0,2,0,0,0
8,38,16,0,1,2,1,6,0,0,16,35,0,0,3,2,0,8,26,16,0,1,26,0,0,0,1,0
8,38,16,0,1,7,0,6,0,0,16,1,8,0,4,8,0,8,26,16,0,1,1,1,12,0,0,0
8,38,16,0,1,7,0,6,0,0,16,1,8,0,4,8,0,12,12,12,2,0,5,0,13,0,0,0
8,38,16,0,1,7,0,6,0,0,16,1,8,0,4,8,0,8,26,12,4,2,9,0,9,0,1,0
8,38,16,0,1,7,0,6,0,0,16,1,8,0,4,8,0,12,26,16,6,4,12,1,12,0,1,0
8,38,16,0,1,7,0,6,0,0,16,1,8,0,4,8,0,8,26,12,0,2,15,0,8,0,1,0
8,38,16,0,1,7,0,6,0,0,16,1,8,0,4,8,0,16,1,8,0,3,19,0,2,0,0,0
8,38,16,0,1,7,0,6,0,0,16,1,8,0,4,8,0,8,26,16,0,1,21,0,0,0,1,0
8,38,16,0,1,26,0,6,0,0,16,1,8,0,3,2,0,8,26,16,0,1,2,1,0,0,1,0
16,35,0,0,3,5,0,2,0,0,16,1,8,0,4,8,0,8,26,16,0,1,1,1,12,0,0,0
16,35,0,0,3,5,0,2,0,0,16,1,8,0,4,8,0,12,12,12,2,0,5,0,13,0,0,0
16,35,0,0,3,5,0,2,0,0,16,1,8,0,4,8,0,8,26,12,4,2,9,0,9,0,1,0
16,35,0,0,3,5,0,2,0,0,16,1,8,0,4,8,0,12,26,16,6,4,12,1,12,0,1,0
16,35,0,0,3,5,0,2,0,0,16,1,8,0,4,8,0,8,26,12,0,2,15,0,8,0,1,0
16,35,0,0,3,5,0,2,0,0,16,1,8,0,4,8,0,8,26,16,0,1,21,0,0,0,1,0
16,35,0,0,3,24,0,2,0,0,16,1,8,0,3,2,0,8,26,16,0,1,2,1,0,0,1,0
8,26,16,6,4,3,0,12,0,1,16,1,8,0,4,8,0,8,26,16,0,1,1,1,12,0,0,1
8,26,16,6,4,3,0,12,0,1,16,1,8,0,4,8,0,12,12,12,2,0,5,0,13,0,0,1
8,26,16,6,4,3,0,12,0,1,16,1,8,0,4,8,0,8,26,12,4,2,9,0,9,0,1,1
8,26,16,6,4,3,0,12,0,1,16,1,8,0,4,8,0,12,26,16,6,4,12,1,12,0,1,1
8,26,16,6,4,3,0,12,0,1,16,1,8,0,4,8,0,8,26,12,0,2,15,0,8,0,1,1
8,26,16,6,4,3,0,12,0,1,16,1,8,0,4,8,0,16,1,8,0,3,19,0,2,0,0,0
8,26,16,6,4,3,0,12,0,1,16,1,8,0,4,8,0,8,26,16,0,1,21,0,0,0,1,0
8,26,16,6,4,22,0,12,0,1,16,1,8,0,3,2,0,8,26,16,0,1,2,1,0,0,1,0
16,1,8,0,4,19,0,8,0,0,16,1,8,0,3,2,0,8,26,16,0,1,2,1,0,0,1,0
8,26,16,0,1,18,0,12,0,0,16,1,8,0,3,2,0,8,26,16,0,1,2,1,0,0,1,0
12,12,12,2,0,14,0,13,0,0,16,1,8,0,3,2,0,8,26,16,0,1,2,1,0,0,1,0
8,26,12,4,2,10,0,9,0,1,16,1,8,0,3,2,0,8,26,16,0,1,2,1,0,0,1,0
12,26,16,6,4,7,0,12,0,1,16,1,8,0,3,2,0,8,26,16,0,1,2,1,0,0,1,0
8,26,12,0,2,4,0,8,0,1,16,1,8,0,3,2,0,8,26,16,0,1,2,1,0,0,1,1
8,26,16,0,2,12,1,1,0,1,16,35,0,0,7,6,0,8,3,16,0,1,2,1,8,0,0,0
8,26,16,0,2,12,1,1,0,1,16,35,0,0,7,6,0,8,40,16,0,0,3,1,2,0,0,0
8,26,16,0,2,12,1,1,0,1,16,35,0,0,7,6,0,8,26,16,0,2,5,1,2,0,1,0
8,26,16,0,2,12,1,1,0,1,16,35,0,0,7,6,0,8,26,8,6,2,7,0,12,0,1,0
8,27,16,0,4,8,1,8,0,0,16,35,0,0,7,6,0,8,3,16,0,1,2,1,8,0,0,0
8,27,16,0,4,8,1,8,0,0,16,35,0,0,7,6,0,8,40,16,0,0,3,1,2,0,0,1
8,27,16,0,4,8,1,8,0,0,16,35,0,0,7,6,0,8,26,16,0,2,5,1,2,0,1,1
8,27,16,0,4,8,1,8,0,0,16,35,0,0,7,6,0,8,26,8,6,2,7,0,12,0,1,0
8,4,8,0,0,7,0,13,0,0,16,35,0,0,7,6,0,8,3,16,0,1,2,1,8,0,0,0
8,4,8,0,0,7,0,13,0,0,16,35,0,0,7,6,0,8,40,16,0,0,3,1,2,0,0,0
8,4,8,0,0,7,0,13,0,0,16,35,0,0,7,6,0,8,26,16,0,2,5,1,2,0,1,0
8,4,8,0,0,7,0,13,0,0,16,35,0,0,7,6,0,8,26,8,6,2,7,0,12,0,1,0
12,5,8,6,2,5,0,18,0,0,16,35,0,0,7,6,0,8,3,16,0,1,2,1,8,0,0,0
12,5,8,6,2,5,0,18,0,0,16,35,0,0,7,6,0,8,40,16,0,0,3,1,2,0,0,1
12,5,8,6,2,5,0,18,0,0,16,35,0,0,7,6,0,8,26,16,0,2,5,1,2,0,1,1
12,5,8,6,2,5,0,18,0,0,16,35,0,0,7,6,0,8,26,8,6,2,7,0,12,0,1,0
12,12,12,6,2,3,0,13,0,0,16,35,0,0,7,6,0,8,3,16,0,1,2,1,8,0,0,0
12,12,12,6,2,3,0,13,0,0,16,35,0,0,7,6,0,8,40,16,0,0,3,1,2,0,0,1
12,12,12,6,2,3,0,13,0,0,16,35,0,0,7,6,0,8,26,16,0,2,5,1,2,0,1,1
12,12,12,6,2,3,0,13,0,0,16,35,0,0,7,6,0,8,26,8,6,2,7,0,12,0,1,0
16,2,16,0,3,9,1,8,0,0,16,35,0,0,9,9,0,8,16,8,0,0,4,0,8,0,0,0
16,2,16,0,3,9,1,8,0,0,16,35,0,0,9,9,0,8,40,16,0,2,5,1,2,0,0,0
16,2,16,0,3,9,1,8,0,0,16,35,0,0,9,9,0,8,26,16,0,2,7,1,8,0,1,0
16,2,16,0,3,9,1,8,0,0,16,35,0,0,9,9,0,8,40,16,0,0,14,0,0,0,0,0
16,2,16,0,3,22,0,8,0,0,16,37,16,0,3,8,0,8,40,16,0,0,1,1,0,0,0,0
8,40,16,0,0,8,0,2,0,0,16,35,0,0,9,9,0,8,16,8,0,0,4,0,8,0,0,0
8,40,16,0,0,8,0,2,0,0,16,35,0,0,9,9,0,8,40,16,0,2,5,1,2,0,0,0
8,40,16,0,0,8,0,2,0,0,16,35,0,0,9,9,0,8,26,16,0,2,7,1,8,0,1,0
8,40,16,0,0,8,0,2,0,0,16,35,0,0,9,9,0,16,37,16,0,3,13,1,8,0,1,0
8,40,16,0,0,8,0,2,0,0,16,35,0,0,9,9,0,8,40,16,0,0,14,0,0,0,0,0
8,40,16,0,0,21,0,2,0,0,16,37,16,0,3,8,0,8,40,16,0,0,1,1,0,0,0,0
8,26,16,0,2,5,0,13,0,1,16,35,0,0,9,9,0,8,16,8,0,0,4,0,8,0,0,0
8,26,16,0,2,5,0,13,0,1,16,35,0,0,9,9,0,8,40,16,0,2,5,1,2,0,0,0
8,26,16,0,2,5,0,13,0,1,16,35,0,0,9,9,0,8,26,16,0,2,7,1,8,0,1,0
8,26,16,0,2,5,0,13,0,1,16,35,0,0,9,9,0,16,37,16,0,3,13,1,8,0,1,0
8,26,16,0,2,5,0,13,0,1,16,35,0,0,9,9,0,8,40,16,0,0,14,0,0,0,0,0
8,26,16,0,2,18,0,13,0,1,16,37,16,0,3,8,0,8,40,16,0,0,1,1,0,0,0,0
8,27,16,0,0,3,1,3,0,0,16,35,0,0,9,9,0,8,16,8,0,0,4,0,8,0,0,0
8,27,16,0,0,3,1,3,0,0,16,35,0,0,9,9,0,8,40,16,0,2,5,1,2,0,0,1
8,27,16,0,0,3,1,3,0,0,16,35,0,0,9,9,0,8,26,16,0,2,7,1,8,0,1,1
8,27,16,0,0,3,1,3,0,0,16,35,0,0,9,9,0,16,37,16,0,3,13,1,8,0,1,1
8,27,16,0,0,3,1,3,0,0,16,35,0,0,9,9,0,8,40,16,0,0,14,0,0,0,0,0
8,27,16,0,0,16,0,3,0,0,16,37,16,0,3,8,0,8,40,16,0,0,1,1,0,0,0,0
16,35,0,0,9,13,0,9,0,0,16,37,16,0,3,8,0,8,40,16,0,0,1,1,0,0,0,0
8,16,8,0,0,9,0,8,0,0,16,37,16,0,3,8,0,8,40,16,0,0,1,1,0,0,0,0
8,40,16,0,2,8,0,2,0,0,16,37,16,0,3,8,0,8,40,16,0,0,1,1,0,0,0,0
8,26,16,0,2,6,0,8,0,1,16,37,16,0,3,8,0,8,40,16,0,0,1,1,0,0,0,0
12,38,16,0,3,4,0,12,0,0,16,1,12,0,3,8,0,8,40,16,0,1,1,1,11,0,0,0
12,38,16,0,3,4,0,12,0,0,16,1,12,0,3,8,0,11,27,16,0,0,4,0,16,0,0,0
12,38,16,0,3,4,0,12,0,0,16,1,12,0,3,8,0,16,1,8,0,3,5,0,6,0,0,1
12,38,16,0,3,4,0,12,0,0,16,1,12,0,3,8,0,16,35,0,0,4,7,0,2,0,0,0
12,38,16,0,3,4,0,12,0,0,16,1,12,0,3,8,0,12,26,16,1,2,9,0,12,0,1,0
12,38,16,0,3,4,0,12,0,0,16,1,12,0,3,8,0,16,37,16,0,2,12,0,16,0,1,0
12,38,16,0,3,4,0,12,0,0,16,1,12,0,3,8,0,16,37,16,0,1,13,0,2,0,1,0
12,38,16,0,3,4,0,12,0,0,16,1,12,0,3,8,0,12,26,16,0,2,15,0,12,0,1,0
12,38,16,0,3,9,0,12,0,0,16,1,8,0,3,6,0,16,35,0,0,4,2,0,2,0,0,0
12,38,16,0,3,9,0,12,0,0,16,1,8,0,3,6,0,12,26,16,1,2,4,0,12,0,1,0
12,38,16,0,3,9,0,12,0,0,16,1,8,0,3,6,0,16,37,16,0,2,7,0,16,0,1,0
12,38,16,0,3,9,0,12,0,0,16,1,8,0,3,6,0,16,37,16,0,1,8,0,2,0,1,0
12,38,16,0,3,9,0,12,0,0,16,1,8,0,3,6,0,12,26,16,0,2,10,0,12,0,1,0
12,38,16,0,3,11,1,12,0,0,16,35,0,0,4,2,0,12,26,16,1,2,2,1,12,0,1,1
12,38,16,0,3,11,1,12,0,0,16,35,0,0,4,2,0,16,37,16,0,2,5,1,16,0,1,1
12,38,16,0,3,11,1,12,0,0,16,35,0,0,4,2,0,16,37,16,0,1,6,0,2,0,1,1
12,38,16,0,3,11,1,12,0,0,16,35,0,0,4,2,0,12,26,16,0,2,8,0,12,0,1,0
12,38,16,0,3,16,0,12,0,0,16,37,16,0,2,16,0,16,37,16,0,1,1,1,2,0,1,1
12,38,16,0,3,16,0,12,0,0,16,37,16,0,2,16,0,12,26,16,0,2,3,0,12,0,1,1
12,38,16,0,3,17,0,12,0,0,16,37,16,0,1,2,0,12,26,16,0,2,2,1,12,0,1,0
16,1,12,0,3,5,0,8,0,0,16,1,8,0,3,6,0,12,26,16,1,2,4,0,12,0,1,0
16,1,12,0,3,5,0,8,0,0,16,1,8,0,3,6,0,12,26,16,0,2,10,0,12,0,1,0
16,1,12,0,3,7,0,8,0,0,16,35,0,0,4,2,0,12,26,16,1,2,2,1,12,0,1,0
16,1,12,0,3,7,0,8,0,0,16,35,0,0,4,2,0,12,26,16,0,2,8,0,12,0,1,0
16,1,12,0,3,12,0,8,0,0,16,37,16,0,2,16,0,12,26,16,0,2,3,0,12,0,1,0
16,1,12,0,3,13,0,8,0,0,16,37,16,0,1,2,0,12,26,16,0,2,2,1,12,0,1,0
8,40,16,0,1,4,0,11,0,0,16,1,8,0,3,6,0,16,35,0,0,4,2,0,2,0,0,0
8,40,16,0,1,4,0,11,0,0,16,1,8,0,3,6,0,12,26,16,1,2,4,0,12,0,1,0
8,40,16,0,1,4,0,11,0,0,16,1,8,0,3,6,0,16,37,16,0,2,7,0,16,0,1,0
8,40,16,0,1,4,0,11,0,0,16,1,8,0,3,6,0,16,37,16,0,1,8,0,2,0,1,0
8,40,16,0,1,4,0,11,0,0,16,1,8,0,3,6,0,12,26,16,0,2,10,0,12,0,1,0
8,40,16,0,1,6,0,11,0,0,16,35,0,0,4,2,0,12,26,16,1,2,2,1,12,0,1,0
8,40,16,0,1,6,0,11,0,0,16,35,0,0,4,2,0,16,37,16,0,2,5,1,16,0,1,0
8,40,16,0,1,6,0,11,0,0,16,35,0,0,4,2,0,16,37,16,0,1,6,0,2,0,1,0
8,40,16,0,1,6,0,11,0,0,16,35,0,0,4,2,0,12,26,16,0,2,8,0,12,0,1,0
8,40,16,0,1,11,0,11,0,0,16,37,16,0,2,16,0,16,37,16,0,1,1,1,2,0,1,0
8,40,16,0,1,11,0,11,0,0,16,37,16,0,2,16,0,12,26,16,0,2,3,0,12,0,1,0
8,40,16,0,1,12,0,11,0,0,16,37,16,0,1,2,0,12,26,16,0,2,2,1,12,0,1,0
11,27,16,0,0,1,1,16,0,0,16,1,8,0,3,6,0,16,35,0,0,4,2,0,2,0,0,0
11,27,16,0,0,1,1,16,0,0,16,1,8,0,3,6,0,12,26,16,1,2,4,0,12,0,1,0
11,27,16,0,0,1,1,16,0,0,16,1,8,0,3,6,0,16,37,16,0,2,7,0,16,0,1,0
11,27,16,0,0,1,1,16,0,0,16,1,8,0,3,6,0,16,37,16,0,1,8,0,2,0,1,0
11,27,16,0,0,1,1,16,0,0,16,1,8,0,3,6,0,12,26,16,0,2,10,0,12,0,1,0
11,27,16,0,0,3,0,16,0,0,16,35,0,0,4,2,0,12,26,16,1,2,2,1,12,0,1,0
11,27,16,0,0,3,0,16,0,0,16,35,0,0,4,2,0,16,37,16,0,2,5,1,16,0,1,0
11,27,16,0,0,3,0,16,0,0,16,35,0,0,4,2,0,16,37,16,0,1,6,0,2,0,1,0
11,27,16,0,0,3,0,16,0,0,16,35,0,0,4,2,0,12,26,16,0,2,8,0,12,0,1,0
11,27,16,0,0,8,0,16,0,0,16,37,16,0,2,16,0,16,37,16,0,1,1,1,2,0,1,0
11,27,16,0,0,8,0,16,0,0,16,37,16,0,2,16,0,12,26,16,0,2,3,0,12,0,1,0
11,27,16,0,0,9,0,16,0,0,16,37,16,0,1,2,0,12,26,16,0,2,2,1,12,0,1,0
16,1,8,0,3,2,0,6,0,0,16,35,0,0,4,2,0,12,26,16,1,2,2,1,12,0,1,0
16,1,8,0,3,2,0,6,0,0,16,35,0,0,4,2,0,12,26,16,0,2,8,0,12,0,1,0
16,1,8,0,3,7,0,6,0,0,16,37,16,0,2,16,0,12,26,16,0,2,3,0,12,0,1,0
16,1,8,0,3,8,0,6,0,0,16,37,16,0,1,2,0,12,26,16,0,2,2,1,12,0,1,0
16,35,0,0,4,5,0,2,0,0,16,37,16,0,2,16,0,12,26,16,0,2,3,0,12,0,1,0
16,35,0,0,4,6,0,2,0,0,16,37,16,0,1,2,0,12,26,16,0,2,2,1,12,0,1,0
12,26,16,1,2,3,0,12,0,1,16,37,16,0,2,16,0,16,37,16,0,1,1,1,2,0,1,0
12,26,16,1,2,3,0,12,0,1,16,37,16,0,2,16,0,12,26,16,0,2,3,0,12,0,1,0
12,26,16,1,2,4,0,12,0,1,16,37,16,0,1,2,0,12,26,16,0,2,2,1,12,0,1,0
16,37,16,0,2,1,0,16,0,1,16,37,16,0,1,2,0,12,26,16,0,2,2,1,12,0,1,0
12,27,16,1,0,5,1,3,0,0,16,35,0,0,6,8,0,8,40,16,0,1,1,1,8,0,0,1
12,27,16,1,0,5,1,3,0,0,16,35,0,0,6,8,0,8,26,16,0,1,4,1,0,0,1,0
8,26,16,0,2,1,1,16,0,0,16,35,0,0,6,8,0,8,40,16,0,1,1,1,8,0,0,0
8,26,16,0,2,1,1,16,0,0,16,35,0,0,6,8,0,8,26,16,0,1,4,1,0,0,1,0
12,38,16,0,1,3,1,6,0,0,16,35,0,0,4,2,0,8,26,16,0,3,2,1,1,0,1,1
12,38,16,0,1,3,1,6,0,0,16,35,0,0,4,2,0,8,26,8,0,6,5,0,12,0,1,1
12,38,16,0,1,3,1,6,0,0,16,35,0,0,4,2,0,12,5,8,0,6,9,0,13,0,1,0
12,38,16,0,1,3,1,6,0,0,16,35,0,0,4,2,0,12,39,12,6,1,12,0,12,0,1,1
12,38,16,0,1,3,1,6,0,0,16,35,0,0,4,2,0,8,12,8,0,0,17,0,13,0,1,0
12,38,16,0,1,3,1,6,0,0,16,35,0,0,4,2,0,12,39,8,6,3,19,0,12,0,1,1
16,35,0,0,3,4,0,6,0,0,16,1,8,0,2,16,0,8,40,16,0,1,2,0,8,0,0,0
16,35,0,0,3,5,0,6,0,0,16,9,16,0,1,8,0,8,40,16,0,1,1,1,8,0,0,0
8,38,16,0,2,2,0,11,0,0,16,1,8,0,2,16,0,16,9,16,0,1,1,1,8,0,0,1
8,38,16,0,2,2,0,11,0,0,16,1,8,0,2,16,0,8,40,16,0,1,2,0,8,0,0,0
8,38,16,0,2,3,0,11,0,0,16,9,16,0,1,8,0,8,40,16,0,1,1,1,8,0,0,0
16,1,8,0,2,1,0,16,0,0,16,9,16,0,1,8,0,8,40,16,0,1,1,1,8,0,0,0
8,38,16,0,2,5,1,8,0,0,16,35,0,0,4,2,0,8,26,16,0,6,3,1,1,0,1,1
8,38,16,0,2,5,1,8,0,0,16,35,0,0,4,2,0,8,4,12,0,0,8,0,12,0,1,0
8,38,16,0,2,5,1,8,0,0,16,35,0,0,4,2,0,12,26,8,1,3,9,0,12,0,1,1
8,38,16,0,2,5,1,8,0,0,16,35,0,0,4,2,0,8,27,16,0,1,14,0,8,0,0,0
8,38,16,0,2,5,1,8,0,0,16,35,0,0,4,2,0,16,15,16,0,4,17,1,2,0,0,0
8,38,16,0,2,5,1,8,0,0,16,35,0,0,4,2,0,12,26,16,2,2,19,0,12,0,1,0
8,38,16,0,2,5,1,8,0,0,16,35,0,0,4,2,0,8,4,8,0,0,23,0,8,0,1,0
8,38,16,0,2,5,1,8,0,0,16,35,0,0,4,2,0,8,26,16,4,4,24,0,13,0,1,0
8,38,16,0,2,22,0,8,0,0,16,15,16,0,4,2,0,12,26,16,2,2,2,1,12,0,1,0
8,38,16,0,2,22,0,8,0,0,16,15,16,0,4,2,0,8,4,8,0,0,6,0,8,0,1,0
8,38,16,0,2,22,0,8,0,0,16,15,16,0,4,2,0,8,26,16,4,4,7,1,13,0,1,0
16,35,0,0,4,17,0,2,0,0,16,15,16,0,4,2,0,12,26,16,2,2,2,1,12,0,1,0
16,35,0,0,4,17,0,2,0,0,16,15,16,0,4,2,0,8,4,8,0,0,6,0,8,0,1,0
16,35,0,0,4,17,0,2,0,0,16,15,16,0,4,2,0,8,26,16,4,4,7,1,13,0,1,0
8,26,16,0,6,14,0,1,0,1,16,15,16,0,4,2,0,12,26,16,2,2,2,1,12,0,1,0
8,26,16,0,6,14,0,1,0,1,16,15,16,0,4,2,0,8,4,8,0,0,6,0,8,0,1,0
8,26,16,0,6,14,0,1,0,1,16,15,16,0,4,2,0,8,26,16,4,4,7,1,13,0,1,0
8,4,12,0,0,9,0,12,0,1,16,15,16,0,4,2,0,12,26,16,2,2,2,1,12,0,1,0
8,4,12,0,0,9,0,12,0,1,16,15,16,0,4,2,0,8,4,8,0,0,6,0,8,0,1,0
8,4,12,0,0,9,0,12,0,1,16,15,16,0,4,2,0,8,26,16,4,4,7,1,13,0,1,0
12,26,8,1,3,8,0,12,0,1,16,15,16,0,4,2,0,12,26,16,2,2,2,1,12,0,1,0
12,26,8,1,3,8,0,12,0,1,16,15,16,0,4,2,0,8,4,8,0,0,6,0,8,0,1,0
